ID,smiles,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,energy,homo,lumo,HLgap,charge_ave,charge_var,dipole,mass,vol,dens
2830,CC(C)COC(=O)CC(C(=O)OCC(C)C)S(=O)(=O)[O-],0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1370.8386378175007,-0.04632479897270048,0.3892527426207699,0.4355775415934704,-0.02439024390243588,0.04186082801233916,5.29391848263453,309.1007991882204,277.3520000000001,1.1144711384385917
2831,CC1(C)C(=O)N(Br)C(=O)N1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,-3444.9035315027595,-0.2971854458391422,0.23561716546919326,0.5328026113083355,-8.284222980805948e-15,0.044767789790432,2.282693584227048,239.93011772337994,152.20800000000003,1.5763305327143113
2832,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1105.4831584076655,-0.32860383590920844,0.31394369289110113,0.6425475288003095,-7.365584096207195e-16,0.011933252549546153,1.9295451411740843,358.30830983194073,389.9600000000001,0.9188334953121875
2834,COCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-264.5426141686781,-0.335170575081645,0.5367018435012849,0.8718724185829299,-2.0581826841127904e-15,0.014992286011657693,1.6932429583271034,76.05242949698001,79.28000000000002,0.9592889694371847
2836,COC(=O)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-678.8126935598191,-0.3852162025671138,0.2582008178867447,0.6434170204538585,-3.6290415117434804e-15,0.03546867811042706,2.9149229103963,93.98215701783,73.28000000000002,1.2825076012258458
2837,CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1411.6108297134201,-0.22681249151343996,0.2673994216690074,0.49421191318244734,3.596606216983356e-15,0.011249722453057161,1.2762435067498892,472.3916455346709,506.2480000000001,0.9331229862333694
2839,CC(=O)Nc1cccc(N)c1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-486.361717207013,-0.22617842543788136,0.2653683307361232,0.49154675617400456,-2.458350983098561e-16,0.032289908321594785,2.930392321017845,150.07931295072987,144.10400000000004,1.0414652816766352
2840,Nc1cccc(N)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-336.5358447657427,-0.23033790419269434,0.276345935024265,0.5066838392169594,-7.979727989493313e-16,0.030215022013014573,0.2943573394581507,108.06874826670003,107.32800000000003,1.006901724309593
2841,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-977.504185254288,-0.2374497927532714,0.25596029354369787,0.49341008629696925,-3.0260032206062405e-15,0.01386029904250497,0.2792959328010097,308.15247789260036,291.71200000000005,1.0563585930390258
2842,c1ccc(Nc2ccc3ccccc3c2)cc1,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,-659.7612821454655,-0.21554248330719983,0.21226414028889637,0.4278066235960962,-2.033558506771745e-15,0.009120025579584799,0.8028391074892721,219.10479942341985,208.69600000000005,1.0498754141115296
2843,CC1=NN(c2ccccc2)C(=O)C1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-561.1751744166643,-0.2239364782528519,0.25572164360704996,0.47965812185990186,-2.2397542757655333e-15,0.01734741885762633,2.357571762417786,174.0793129507299,162.12800000000004,1.0737152925511315
2844,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1133.6440459511075,-0.2663184840075893,0.1668813272371304,0.4331998112447197,3.294466149159432e-15,0.07012289411035151,3.509201887599986,229.0478855904199,183.12000000000003,1.250807588414263
2845,Nc1ccc(N)cc1,0.0,0.0,1.0,,,,0.0,1.0,1.0,0.0,1.0,0.0,-336.53322860094136,-0.21405913437587054,0.27004096602476596,0.4841001004006365,1.3773704399255848e-15,0.028507341639490858,2.9588720203592005,108.06874826670001,107.15200000000003,1.0085555870791025
2846,CC1=CC[C@H]2C[C@@H]1C2(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-383.38622204181763,-0.2755357728499051,0.3260374856988071,0.6015732585487121,-2.7776926058410167e-15,0.007352557274206053,0.14580353135161786,136.12520051567992,150.81600000000003,0.9025912404232965
2847,CCCCCCCCCCCCOCCOS(=O)(=O)[O-],0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,-1302.61358007811,-0.041373947748265485,0.5158880206035036,0.5572619683517691,-0.020408163265307904,0.03075199124018489,23.564888936201072,309.17357020692054,303.68000000000006,1.0180899967298487
2848,CCCCCCCCCCCCCCCCCCOCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-920.3881297992642,-0.31949932438685985,0.5336434206887269,0.8531427450755869,1.2758891165809416e-15,0.007538912569492174,1.6153699386575415,314.3184805928007,359.7600000000001,0.8736893501022921
2849,CN1C(=O)c2ccccc2C1=O,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-542.1473652336891,-0.28624186328511375,0.18192401507706388,0.4681658783621776,-2.690830014946761e-15,0.02422419840391272,1.7038627476375023,161.04767846917994,141.84800000000004,1.135353889157266
2850,CCCCCCCCCCCCCCCC,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,-618.4221587326606,-0.37480897652705014,0.561397933600545,0.9362069101275952,2.020605904817785e-16,0.005788823248072173,0.04443362360093402,226.2660510958196,276.53600000000006,0.8182155346711443
2851,COC(=O)C(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-375.80115494171815,-0.34961908410314313,0.2888614372856114,0.6384805213887546,-4.063416270128073e-15,0.028949927508902108,2.0423388500853292,104.04734411655001,99.35200000000002,1.0472596839172839
2852,C1=CCC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-190.45768303453022,-0.2599837805113809,0.26642646264208186,0.5264102431534627,9.033178245813774e-16,0.005172197277611771,0.33937007192087404,66.04695019338001,73.14400000000002,0.902971538244832
2853,CCNc1nc(NC(C)C)nc(SC)n1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1008.4900142859004,-0.2509148847644407,0.23837751667445217,0.48929240143889285,-1.4589024432964948e-15,0.03518419640745372,2.1470226717327474,227.12046674445978,215.30400000000006,1.0548827088417294
2854,CC1(C)CNC(=NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,0.0,,1.0,,1.0,,,,,,,,-1752.2838013153066,-0.21190930260188912,0.1705013019890737,0.3824106045909628,1.865739201552276e-15,0.021218661783416026,4.860260853411863,494.19051576762047,415.4320000000001,1.189582207840562
2855,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1637.0502156330915,-0.2810119071410917,0.1978676237132867,0.4788795308543784,-7.040438692744895e-17,0.05379658876880452,2.8347582658426256,381.0743043974203,309.48800000000006,1.2313055898691394
2856,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-2103.529456493373,-0.2547612217578023,0.27251087360463183,0.5272720953624341,1.7335859523860027e-15,0.02153878159512498,2.2690242618869543,466.1596144224105,415.6240000000001,1.1215897407811157
2857,CNC(=O)O/N=C/C(C)(C)S(C)(=O)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1065.7161775305121,-0.2667860596506054,0.24991135407397802,0.5166974137245834,8.50510138507486e-16,0.04207673205425059,4.119632452593508,222.06742811275984,195.75200000000004,1.1344324865787312
2858,O=C1OC[C@H](Cc2cccc(O)c2)[C@H]1Cc1cccc(O)c1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-979.1694590971751,-0.2527112182398742,0.2533630666539177,0.5060742848937919,3.502753642692369e-15,0.015833011841213017,3.2966983367047753,298.1205090584203,271.97600000000006,1.0961280004795284
2859,CC(C)(C)c1ccc(N)cc1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-436.5322467221592,-0.23123498116539196,0.27582564913896895,0.5070606303043609,1.5521771901970938e-15,0.014568962533627328,1.4557279359987658,149.12044948787982,160.73600000000005,0.9277352272538808
2860,CCCc1ccc(N)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-397.957527456605,-0.23184314020412103,0.2742153213120818,0.5060584615162028,-2.669362315729181e-15,0.014041257596639501,1.4279455799887768,135.10479942341993,145.64800000000002,0.9276117723787481
2861,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,0.0,,,,0.0,,,,,,1.0,1.0,-1572.1773187521214,-0.2198897143889586,0.15616890256608218,0.3760586169550408,2.186194487852303e-15,0.029203828031152245,2.585134427593395,393.1147126587704,337.31200000000007,1.1654335234405249
2865,C=C1C[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O,1.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,-1249.2108939030747,-0.2589864234152016,0.21292328830259635,0.47190971171779794,-4.292559022259724e-15,0.014226267682018491,0.7341714488197256,396.23005950964057,377.2320000000001,1.0503617389554452
2866,CC(C)COC(=O)C=Cc1ccccc1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-643.2546866881539,-0.25675490492657066,0.19484547199149063,0.4516003769180613,1.525661317710699e-15,0.012664023989957812,1.6570434423353875,204.1150297548198,204.84000000000006,0.9964607974751989
2867,O=C(C=Cc1ccccc1)OCC=Cc1ccccc1,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,-830.2081442820345,-0.24865494263005938,0.1945318754626631,0.4431868180927225,4.642891009925481e-15,0.009980410430960002,0.93858821578348,264.11502975482006,253.87200000000007,1.04034722125646
2868,C=CC(Cl)CCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1062.2398564570603,-0.3471758108128986,0.25388898055525916,0.6010647913681577,8.298917109073045e-15,0.01123221496721877,0.6778272618726461,123.98465555738002,102.98400000000002,1.203921536912336
2869,Oc1ccccc1Cc1ccccc1O,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,-640.9058504876805,-0.24056318022822873,0.25390456379717813,0.49446774402540683,1.5296406117057713e-15,0.013280326822174391,2.458502582756024,200.08372962589988,186.76800000000006,1.0712955625476517
2870,CCC(=O)Nc1ccc(Cl)c(Cl)c1,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,-1378.6231948283225,-0.2571040384390715,0.2232301643754902,0.4803342028145617,-1.965599400415902e-15,0.02266131906022983,5.270891778973273,217.0061192780699,178.39200000000005,1.216456563512208
2871,NC12CC3CC(CC(C3)C1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-437.8305644230163,-0.30978266077663413,0.5399004577388927,0.8496831185155269,3.4099707184915523e-15,0.011245916052315185,1.4812008663609588,151.1360995523398,156.09600000000003,0.9682253200103768
2872,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0.0,0.0,0.0,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,-756.6345755754871,-0.23371129727348958,0.2665296380947339,0.5002409353682234,-2.8973736989870404e-15,0.01230169207922506,1.6740034889065454,242.1306798192798,235.32800000000006,1.0289072265913097
2873,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,-1229.9198184959853,-0.2830098855348376,0.2438055823643752,0.5268154678992127,-1.6450255791702014e-15,0.014453974940065244,4.0781542390603756,283.1339066346304,270.73600000000005,1.0457933434586844
2874,Fc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-325.35205117351074,-0.26957194703006193,0.2599569675129925,0.5295289145430544,4.126328908190165e-15,0.007325594294751666,0.9907233008195826,96.03752832388001,88.51200000000001,1.085022689848608
2875,CC(O)C1CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.46987026857613,-0.33668109611015196,0.5421782227989541,0.8788593189091061,-7.105427357601002e-17,0.010182687492327947,1.4593701012290732,128.12011513525002,141.31200000000004,0.9066471009910693
2876,CNC1(C)C2CCC(C2)C1(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-477.50626657345566,-0.2893347071749749,0.5209490939549936,0.8102838011299685,-1.1590055514647468e-15,0.010844938774508997,1.1156218196612928,167.16739968125975,182.59200000000004,0.9155242271362366
2877,Cc1cccc(Nc2ccccc2C(=O)O)c1C,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,-771.2265007751485,-0.23049930890195539,0.2140040030572031,0.4445033119591585,-1.4567471807960387e-15,0.02059159271573971,0.6988508295632156,241.11027872701985,225.08800000000005,1.071182287492091
2878,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-694.6695928711931,-0.3143180540340848,0.49608003172679577,0.8103980857608806,-9.196347387311713e-16,0.02807237191989053,1.9268839260904527,195.1106726501898,182.34400000000005,1.070014218456268
2879,Cc1cc(O)c2ccccc2c1O,,,,,,,,,,1.0,,,-564.9487773991559,-0.2006203457730402,0.21808556811400331,0.4187059138870435,-7.964643437528297e-17,0.015407685133443778,0.37028211280228324,174.0680795614399,158.99200000000005,1.094822881411894
2880,COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,0.0,,0.0,1.0,,,,,0.0,,1.0,,-2259.677029189358,-0.2540436181515323,0.18288999898060732,0.43693361713213963,1.2243874677234039e-15,0.03151140034231219,2.838182400408451,527.0707120683803,404.9600000000001,1.30153771253551
2881,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-573.5498531571524,-0.666089017630162,0.18148430151311265,0.8475733191432747,0.04545454545454723,0.009145255095541599,2.2489597042852947,202.24089897575965,237.08000000000007,0.8530491773905837
2882,O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nncs3)CS[C@H]12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-2397.3106090302012,-0.03362801186134779,0.2894181896071679,0.3230462014685157,-0.025641025641029155,0.038933878414897004,9.506630147981623,439.00653939145025,329.0400000000001,1.33420416785634
2884,COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-962.0943187977487,-0.22771799179527474,0.2674227134027592,0.49514070519803394,9.708283559777757e-16,0.010888763116872823,3.2640608527227766,301.16779360443036,274.65600000000006,1.0965272690362864
2885,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-1604.1448324883547,-0.27897507091922924,0.18448407798347263,0.4634591489027019,8.388351741612294e-16,0.031656954629102146,4.8583418719084825,359.04391353206023,278.05600000000004,1.29126475793387
2886,Cc1c(C(=O)c2cnn(C)c2O)ccc(S(C)(=O)=O)c1C1=NOCC1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1531.6902315657464,-0.26059537840907626,0.2005601791047141,0.46115555751379034,-6.3811390034407805e-15,0.029319222925453144,4.053808657195112,363.08889183345036,301.85600000000005,1.202854645372132
2887,CC(C)(C)c1ccc(CCC=O)cc1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-570.5959152270967,-0.25916148597960365,0.2686941422397095,0.5278556282193132,-1.214306433183765e-17,0.008535089011593774,1.8831073361969268,190.1357651997098,201.32800000000006,0.9444079571629864
2888,CCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1596.3154514278476,-0.2840064663660818,0.21297269101918953,0.4969791573852713,4.584428075255736e-15,0.014454798258451368,4.937278922902037,478.2530805835906,435.4400000000001,1.0983214233501526
2892,O=[Se]([O-])[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-2594.2916014049674,0.318375476789835,0.9577634614765504,0.6393879846867154,-0.5000000000000013,0.011135919565249109,2.8844221642967858,127.90126565870999,56.77600000000001,2.2527347058389102
2894,COC(=O)CCCCCCCC(=O)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-718.5391869844449,-0.3305747093113356,0.30796905367989624,0.6385437629912318,7.819142159145745e-16,0.018203759650277734,1.1374779660253969,216.13615912287977,219.13600000000005,0.9863105976328842
2895,CCOC(=S)[S-],0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-975.1642069295004,0.0766197013721221,0.49243437747346097,0.4158146761013389,-0.09090909090909007,0.022334575762908922,4.514545827149633,120.97818212952001,99.16800000000002,1.219931652645208
2896,CCCCN(CCCC)C(=S)[S-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1187.118638793648,0.06467328173152713,0.500142575108595,0.4354692933770679,-0.033333333333336816,0.014770002197476585,7.4674989739616615,204.08806693336982,200.68800000000005,1.0169420540010852
2897,O=C(CCCN1CCC(C(=O)c2ccc(F)cc2)CC1)c1ccc(F)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-1233.8267176084275,-0.2660463125618124,0.21201117113700507,0.47805748369881745,3.552713678800501e-16,0.010680497255112243,0.9992750230869042,371.16968531032035,335.46400000000006,1.1064367124648853
2901,O=C1CCC(=O)N1CO,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,-466.38429469993355,-0.299698174268353,0.26907237224166836,0.5687705465100213,1.016547956922409e-15,0.03962182380037718,2.480408662798981,129.04259308874998,112.78400000000002,1.1441569113415906
2902,NC(=O)[C@@H]1C[C@]2(NC(=O)NC2=O)c2cc(F)ccc2O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-1009.3404432217019,-0.25382774925826884,0.23129529234448648,0.4851230416027553,4.2336504672372636e-15,0.04392850207592723,1.8485682637236023,279.0655339766002,221.50400000000005,1.2598667923676328
2903,COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,-1204.5147695914488,-0.21928397872984795,0.22363302961744266,0.44291700834729064,-1.9870936172226182e-15,0.011214747789556079,0.4670514466791385,378.1943427055504,354.1520000000001,1.067887073080345
2904,CCCCCCCCCCCCCCCCBr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3162.512650666405,-0.30161861598612943,0.36889730894116557,0.670515924927295,-1.3433698597964394e-15,0.005723083860134542,1.924218395157047,304.1765636635905,296.8640000000001,1.0246327060997307
2905,CC1=C(C=O)C(C)(C)CC=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-456.0127942335076,-0.25096846678087004,0.21785576720505537,0.46882423398592543,-7.616129948928574e-16,0.00976749034218101,1.9926022186651784,150.10446507078984,156.69600000000003,0.9579342489329008
2911,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,0.0,0.0,0.0,1.0,,,,1.0,1.0,1.0,0.0,1.0,-1260.0752359233038,-0.268882737569382,0.18486319708470472,0.45374593465408675,8.735150967333779e-16,0.029603597869441563,2.089267790659807,384.19688566175046,360.8080000000001,1.064823633793459
2912,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-849.560723443648,-0.21588428732676584,0.22291033650443026,0.4387946238311961,-4.082100511274203e-15,0.013095307743798267,3.0248645057110335,271.1572289204002,266.5040000000001,1.0174602592096182
2913,Clc1cccc(C(Cl)(Cl)Cl)n1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2098.1990399941874,-0.3323305468847057,0.16665062500459593,0.49898117188930163,6.97854472621527e-16,0.012378437255869111,4.799340416676239,228.90195982912,156.56000000000003,1.462071792470107
2914,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-644.464797046872,-0.26273869607187256,0.2607773264408667,0.5235160225127393,-9.033178245813774e-16,0.0147996388460405,1.003007305026305,206.1306798192798,210.15200000000004,0.9808647065898957
2915,CC(C)COC(=O)COc1ccc(Cl)cc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1587.7223663448767,-0.275133427043065,0.2189392359089801,0.4940726629520451,-2.9349282860655346e-15,0.015646147047271033,3.154071589425077,276.0319996739302,234.48000000000005,1.1772091422463757
2916,CCOC(=O)COc1ccc(Cl)cc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1510.5623161272838,-0.27638346404778147,0.21906063157645958,0.4954440956242411,1.6631140908884845e-15,0.017550612767136868,4.51733262931471,248.00069954500987,202.19200000000004,1.226560395787221
2917,CCOC(=O)C=CC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-524.4157847058317,-0.3307548638750232,0.2145366562353179,0.5452915201103411,-1.6776703483224587e-15,0.03379810583145654,1.104071593657098,144.0422587361199,130.96000000000004,1.0998950728170422
2918,CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21,0.0,0.0,,,,0.0,0.0,,,,1.0,,-1767.4408806291945,-0.27813592147740906,0.0007522017824671949,0.2788881232598763,0.020000000000003425,0.013222063318373023,1.4245788704716158,391.1302660989504,357.0160000000001,1.0955538858173033
2920,N#CCNCC#N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-313.7004755952375,-0.3654837606311513,0.31727190842044156,0.6827556690515928,2.1510571102112408e-15,0.019802136285970915,2.4439838571009207,95.04834717444001,94.57600000000002,1.0049943661652003
2921,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,0.0,,0.0,,1.0,1.0,,1.0,0.0,1.0,1.0,,-832.6403897705825,-0.23011464369538334,0.26307263171203393,0.49318727540741725,6.036837696399289e-16,0.010540468289070978,0.048669625785856145,268.1463298837401,257.08000000000004,1.0430462497422595
2922,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1287.7394447573147,-0.21189746371182897,0.20091434679302442,0.4128118105048534,1.9258970835334347e-16,0.021341110655812772,2.8345467147516517,397.15387487366036,346.0560000000001,1.1476578209123964
2923,CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1C,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,-1763.7735651671203,-0.22301648855700792,0.2208241475762482,0.4438406361332561,-1.869277679504747e-15,0.02912971262157263,6.038933895013104,366.1071849254304,324.3760000000001,1.128650655182351
2924,NCC1(Cc2noc(=O)[nH]2)CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,-692.9052828991918,-0.27674916436626296,0.27030458782499506,0.547053752191258,-1.6132928326584306e-15,0.025903053224448254,3.3793754702323775,211.13207680033977,197.84000000000006,1.0671859927231082
2925,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,0.0,0.0,0.0,,,0.0,,,0.0,0.0,1.0,,-2203.5978751143152,-0.27804870665697445,0.20832242861783906,0.4863711352748135,5.633060155895735e-15,0.02811965217348806,6.174390893488693,384.04660436654035,313.80800000000005,1.2238266850001922
2926,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,-1165.9087988650067,0.21110292992203755,0.48507770354490004,0.2739747736228625,-0.05128205128205089,0.01583906207733785,2.2091197819163826,340.11356741397026,285.2080000000001,1.1925106147582472
2927,O=C(O)c1cccc(C[C@@H]2COc3ccc(OCc4nc5cc(F)ccc5s4)cc3[C@@H]2O)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,-1860.9875502736522,-0.2348641050613267,0.21495144243100855,0.44981554749233527,1.1217442069561723e-15,0.016890984317688013,3.0108760044009863,465.1046220840103,386.3520000000001,1.2038364550565552
2928,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4142.449395988289,-0.2639784794472442,0.18710840969747447,0.4510868891447186,2.7530530407934626e-15,0.029056524377036628,1.0178330456954927,439.95747528640015,306.5680000000001,1.4351056708019103
2929,CCOc1cccc([C@]2(N3CCN(c4ccccc4)CC3)CC[C@@H](C)CC2)c1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1136.3409623367252,-0.23592489944156958,0.27177990346377173,0.5077048029053413,4.040674604946235e-15,0.008875480496044905,1.3195813456735097,378.2671137242506,378.7920000000001,0.9986143153082707
2931,Cc1ccc(Br)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2810.5721926193273,-0.2561734231162049,0.2545078711777432,0.510681294293948,-1.002901465578058e-15,0.005711355009875454,1.8736970048557309,169.97311282560992,119.45600000000003,1.422893055397886
