ID,smiles,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,energy,homo,lumo,HLgap,charge_ave,charge_var,dipole,mass,vol,dens
784,NNCCO,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946936151656345,0.31430437341428796,0.5358779650466999,0.6827571305073706,0.33333333333333526,0.04976774759592806,0.02153277910618124,0.05817244001278684,0.07298706794618076,0.07262446346431568
785,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9637704434102731,0.2005241060219305,0.1562588908570333,0.3442841025532489,0.3523809523809486,0.05317566669305629,0.09102207982514314,0.29697116060762735,0.32570354604632645,0.11724346526984153
786,CCOc1ccc(NC(=O)CC(C)O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9780600714989838,0.36327883983415415,0.32925232052784026,0.36643013260420676,0.333333333333333,0.041151309698010216,0.03586388597856122,0.2439292152672956,0.28512751577610995,0.09628288946178722
787,CCOP(=S)(OCC)SCSCC,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9358225442210436,0.3879860641584335,0.3506843746071206,0.36376193265451084,0.33333333333333454,0.0772175476107154,0.011796618931111355,0.2905297042361341,0.2967153330097208,0.14069993605107387
788,C=CC(=O)OCCN(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.9873114640570507,0.31059935950126605,0.31083765726747004,0.4061832122279482,0.3333333333333334,0.03100583366692825,0.008848974158877672,0.1428432870966585,0.17883325243020548,0.07527561607066875
789,Nc1ccc2cc3ccccc3cc2c1,0.0,,1.0,,1.0,,,,1.0,,1.0,1.0,0.983340170970217,0.38223591028280235,0.2676828210516613,0.2669745349952891,0.33333333333333093,0.020153993031221076,0.024355585211820154,0.20599437507357773,0.23267739566608164,0.10557450623389833
790,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.9701480624200438,0.3625609260779853,0.30683004235525657,0.33928861543071837,0.3333333333333327,0.01664723990495896,0.0328955953281693,0.3526409099522971,0.4178957718780728,0.09341882283513711
792,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,0.9669085786912744,0.35610671281228007,0.3264048018161635,0.3714173162016924,0.33333333333333626,0.029591683137324503,0.015865216226720696,0.37154192964919036,0.41930224163897295,0.10920113203368631
793,CCOCC(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.9918479622229157,0.26998515393890843,0.5190533639192578,0.7145377886276122,0.33333333333333426,0.029361100001843863,0.035621360885941596,0.0935662726797523,0.12620887942944625,0.057281719022864705
794,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,,,,,,,,0.0,,0.0,,,0.9696588107653018,0.3261755555264276,0.5246336007591071,0.6545777473198588,0.33333333333333326,0.01846461831117214,0.046331711824847965,0.3907595930528013,0.5502906289284692,0.042916757051080265
795,CN(C)CCCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932203263432188,0.3060474174726004,0.5423962175923212,0.7007306055948818,0.3333333333333328,0.027807064217582327,0.027110976102127156,0.09108033406962446,0.13754776396201288,0.03274683771925615
796,O=C1CCCc2ccccc21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987911160204548,0.31969959835043754,0.2983142263853502,0.37970720744944675,0.33333333333333276,0.01604129372064683,0.03397669160806418,0.14660565553217986,0.17007082135344712,0.09564544273495584
797,OC1CCCc2ccccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9878698614660042,0.3235363289025321,0.3348665087662832,0.4207767699489465,0.33333333333333404,0.016422410092185837,0.025097209437950543,0.14915174443909002,0.17837272693327358,0.08750802696476377
798,c1ccc(N=NNc2ccccc2)cc1,0.0,0.0,1.0,,1.0,0.0,,1.0,0.0,0.0,,0.0,0.9821943530441559,0.350931417707186,0.28201023011409004,0.32215016090203963,0.33333333333333204,0.01631655785553318,0.016173729155468067,0.2110547817307876,0.23860199395093537,0.10547918132414968
799,O=C(O)C1(C(=O)Nc2ccc(Cl)cc2Cl)CC1,0.0,,1.0,,0.0,0.0,,1.0,1.0,0.0,,,0.9475889963469453,0.3206203209239741,0.29830056870830585,0.3785934952092478,0.33333333333333404,0.05536842237142851,0.06832456914469079,0.30692946222523926,0.2887245933061997,0.17030973275212383
800,COC(C)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.9932036255382324,0.27078216188221726,0.5345725843279654,0.732965891551511,0.33333333333333254,0.02843937836032051,0.03188746778711103,0.07586226156122663,0.10064349103219945,0.0613362801392479
801,CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9478333172324626,0.32696648751009716,0.3198221662368604,0.3979066867231754,0.3333333333333301,0.011476616843778906,0.04971569740850745,0.34873786325811523,0.3915213522024321,0.11059674337751796
802,CC(O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905415326063493,0.3224007971784408,0.33677635335905143,0.42451393049877756,0.33333333333333415,0.0200314485095993,0.024168643422607165,0.11628981110894908,0.14336034253139662,0.07866046371342539
805,CCOc1ccc(NC(N)=O)cc1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9828133649001336,0.361715357537294,0.3344452782368959,0.3747763368670798,0.333333333333335,0.058028508379236156,0.04308670439866349,0.18957421260665472,0.21464222147542414,0.1042852026187387
806,CCOc1ccccc1C(N)=O,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9847227467411996,0.32144954827176025,0.3034696305298432,0.38405994149454314,0.33333333333333387,0.042456046084986446,0.026717934017967158,0.17061304261297927,0.19363230150728752,0.10282923850886873
807,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.9805794494798882,0.3782065651247919,0.3125684913236125,0.3278183915831599,0.3333333333333328,0.023962573361494474,0.0238948854455987,0.23638286999995783,0.29202295159503633,0.07995150318028281
808,C=CC(=O)OCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919316549717199,0.2815356052945267,0.31219643832794186,0.4424972076424298,0.33333333333333476,0.03953653531071998,0.018610982534052793,0.08847409486593187,0.10954283509453219,0.07672282845027494
809,CN1CCCC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992615275583738,0.31552465650072486,0.37422405153844807,0.4794614594218928,0.33333333333333515,0.03638251424498336,0.04025067409835567,0.08723112556086797,0.10778785955217007,0.07713234014681744
810,CNc1ncnc2[nH]cnc12,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9863833511242343,0.34039012119676104,0.2981750238714383,0.35488921956554276,0.3333333333333338,0.07171242589467933,0.039861481384735636,0.15039132172771522,0.15168714138132758,0.13562639230347706
811,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.948398747792167,0.34253370737176403,0.2565413048982106,0.30035187206757685,0.33333333333333237,0.03160242713288036,0.04779152222222146,0.43209819798616406,0.44537794207336046,0.14105656342171707
812,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9526201834895783,0.3658703328253506,0.25507942562782626,0.27073064666163393,0.33333333333333204,0.11915378586448311,0.06904214758427668,0.29430516407570473,0.2734650187321858,0.17411940145787463
813,COc1cc(N)ccc1C,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.988632058624268,0.3590172337682148,0.3417387479653607,0.3870967099995133,0.3333333333333327,0.0333740673152741,0.02991897359655587,0.1352509811026244,0.164644088470682,0.08240351943459213
814,CC(=O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905828830646898,0.3145907514126298,0.2964339846786135,0.38344459721560187,0.3333333333333346,0.020406777108923663,0.03029600763310074,0.11374372220203886,0.13565587543407642,0.08683592707868801
815,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,1.0,0.9494218904333983,0.3331441350504375,0.3073443114253334,0.37496864423836096,0.33333333333332826,0.027626586429452028,0.007760113789459637,0.3006260862629655,0.2904048890382485,0.16046100827727025
816,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.9798315327229062,0.3175587207559978,0.239630667423453,0.3089844722324959,0.3333333333333355,0.05107633605731546,0.07026654869919277,0.19328553893532202,0.1759954196383008,0.17287822212561377
817,CC(C)N(CCO)C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.9884672822302295,0.3272093149656667,0.5193557448715308,0.6467564837314039,0.33333333333333365,0.02483261130536338,0.018971916068531925,0.14543533673026507,0.207584979400819,0.04246648998795071
818,CCC(C)=NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939321339688767,0.30214083053537544,0.358847392153303,0.47620333374250184,0.3333333333333347,0.029152020801429795,0.009933356340464588,0.0720732033492525,0.09790523132071244,0.05648692717763541
819,CCC(=O)CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944842909477414,0.2890271595358618,0.360835550206242,0.4943052632407026,0.33333333333333104,0.025516685967395408,0.02953973638390247,0.07081604447410268,0.10334441083852984,0.04193058149503122
820,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9497558097748267,0.12490084895879727,0.12828784372604257,0.39943301061573266,0.35416666666666413,0.02082079722960881,0.0195403345798309,0.6068889776553855,0.7955391259972867,0.06304908053630102
821,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.9801534692772971,0.29156091184353433,0.4787493048541651,0.638515288744691,0.3333333333333338,0.058624099316249116,0.09628432242359673,0.18954075208632526,0.18460849109443264,0.15042216005903009
822,CCCCc1ccc(C(=O)O)nc1,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.9833662133979832,0.3072164400583322,0.28613248729007096,0.3793655095729396,0.3333333333333323,0.03190812062293373,0.05205962318499789,0.1883170537315049,0.22227200876243108,0.09224575358166086
823,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.9380008298197838,0.3404392993130273,0.3021185187319677,0.359754519562805,0.3333333333333336,0.039720009433197326,0.0524625198364476,0.46501229766142893,0.5033170282414149,0.12433702750976258
824,CCCC(C)CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994325903960469,0.23030690316554012,0.5671673105624336,0.8218733829534739,0.33333333333333365,0.013548650379903795,0.0008526556691629097,0.08856601631932481,0.1494840869770858,0.01016005283886497
825,CCOP(=O)([O-])C(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.9756685236157221,0.520049228782552,0.5320192478317981,0.4328794260424041,0.2916666666666673,0.24308858929362817,0.06805495688746147,0.15410643304137342,0.1450406382634455,0.1569827785321385
826,O=C(Cl)c1cc(Cl)cc(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.9440722480145175,0.2785880626842976,0.24401140547209083,0.3608716723884827,0.3333333333333336,0.02736214054732512,0.016090085321787514,0.2247343649189471,0.1821316107190421,0.2182281571431945
827,COC(=O)c1cccc(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9720317985534662,0.30128494441475934,0.28123385126529166,0.3803139558530731,0.3333333333333346,0.03149297722335821,0.050142140043758575,0.1768460794459228,0.17512415518464583,0.14397169376166927
828,C=C(C)C(=O)OCCN(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9859553565451186,0.30269307524865974,0.31756558895637677,0.4240008142522722,0.3333333333333336,0.029879140906223792,0.030605977446496808,0.16054729821518413,0.20546905144194266,0.06969395313054963
829,Cc1cc(=O)nc(C(C)C)[nH]1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9867227100000818,0.3496374987785767,0.3241810708101354,0.37634613613925333,0.33333333333333126,0.049642326668387575,0.09517309337135532,0.15421215109629982,0.1835754203850989,0.08891327387414552
830,CC1(C)CC(N)CC(C)(CN)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9864815412213604,0.2892513405291804,0.5511259163246819,0.7316361298240952,0.33333333333333404,0.03067144546477275,0.03697246153684913,0.17705430075534223,0.24640603412867332,0.04797335002657465
831,CCCOCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918480118513943,0.2648155760702999,0.5194981246453315,0.721250528454177,0.33333333333333365,0.0252331362965047,0.0355974024934202,0.0935662726797523,0.12591016018819315,0.057815028519709336
832,COC(=O)CCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9794270241986713,0.3297538232021079,0.36126553440707815,0.44633321207543086,0.33333333333333315,0.04075534554114739,0.02041294980209137,0.11370201997146544,0.12172809081064938,0.11461602174771895
833,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.9558638927491364,0.33794088300519076,0.2994243072922135,0.3593663353325658,0.33333333333333237,0.036880286931582636,0.04594379748183957,0.446052022729102,0.46038858394633014,0.14080225852685713
835,OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,0.0,0.0,1.0,,0.0,0.0,,1.0,0.0,0.0,,1.0,0.9587119158826031,0.3318890972078854,0.2765055317579099,0.33795798491998025,0.33333333333333387,0.057471011413150495,0.01705821182159887,0.3209025118133393,0.30165664712544965,0.17123352469112646
836,CC1(C)CO[C@@H](CC(=O)O)CN1,,,,,,,,0.0,,0.0,,,0.9833579931306669,0.3099639744779976,0.35752228766803906,0.4652307668496377,0.33333333333333004,0.04323796484919808,0.02194389889544449,0.18075143751392359,0.21009919968136617,0.09639273559515818
837,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9712092206640616,0.33885428523785516,0.3275299970010399,0.39337135653669913,0.3333333333333323,0.07616814295185788,0.03375224360865522,0.28810897049022416,0.28771641586697044,0.14828122152522583
839,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,0.9594788799607247,0.339143073466467,0.29331393726993604,0.350304973035825,0.3333333333333289,0.02384125075267702,0.040829473675242596,0.45119324942239114,0.5231569645146434,0.10110350083894933
841,CCCCCCC1(C)CCC(=O)O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.9837937448946336,0.2825294212791083,0.3678827347682958,0.5108437881400882,0.3333333333333335,0.026068486777675183,0.05316284333811502,0.19469816157708553,0.25611440946939995,0.0624345269476482
843,CCCCCCC#CC(=O)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.9851948286825967,0.27688837958242785,0.3226781825128269,0.46112002938472896,0.3333333333333327,0.024250737491116094,0.024664956745486414,0.17444806155164974,0.2317687913072701,0.05990609027001337
844,CCCCCC/C=C/C(=O)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851523961815035,0.290744287479136,0.31713055340093366,0.4376896518719248,0.3333333333333315,0.023802367335909482,0.01858562567323693,0.1769941504585599,0.23817880835916017,0.05656991073036601
845,CCCCCCCC(=O)OCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9796860146658718,0.2783200546158947,0.3694168926819282,0.5177730634331218,0.3333333333333316,0.02042634067822518,0.012955514662941928,0.2503562838395727,0.3521526455322804,0.04423944537779083
846,CCCCCCCC/C=C\CCCCCCCC(=O)OCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9715940405112802,0.30536650713827895,0.3685703238371123,0.48450139826533467,0.33333333333333365,0.017484895306756502,0.015558117840970827,0.3540342616438177,0.4954632015234681,0.044814857785528135
847,C/C=C/C=C/CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.9931728494700129,0.3182332596809193,0.331966125185177,0.42347173873535865,0.33333333333333426,0.020969220105994533,0.025625838255183928,0.08597396668571815,0.12058300038584568,0.048987740171313465
848,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570375944788695,0.33862439818503615,0.289081984450119,0.3456387136035499,0.33333333333333337,0.03163044023048791,0.032799030635648554,0.4941952670171957,0.5647038323189326,0.10619947301228316
849,CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970890712850903,0.334435808333351,0.2974513106491324,0.3610776809839259,0.333333333333332,0.03266615602466373,0.08566703819516144,0.3235220741074336,0.3573802322542101,0.11545520145450236
850,O=C(O)CCCCCCC(=O)O,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9826724681423413,0.2696159236795932,0.3629548479497107,0.5200718719183935,0.3333333333333326,0.049541847238648684,0.01909479640682805,0.18199440681898751,0.2134971310506205,0.0938167254066673
851,CCOC(=O)[C@]1(c2ccccc2)Oc2ccccc2[C@@H]1N,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.9714872384543285,0.34296611074433814,0.32707563669134615,0.38790650394533055,0.3333333333333326,0.03175825609848065,0.03533758301438901,0.3197188263253735,0.3515427604147219,0.11689774283433639
852,CCCN1C=CN(C)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905915421647286,0.36908929877458185,0.3881519209827853,0.43305183416169857,0.33333333333333204,0.01982344520260608,0.004128813820765871,0.12139617849285539,0.16639906401304408,0.052848190732863135
853,Cc1ccccc1/N=N/c1ccc(/N=N/c2c(O)ccc3ccccc23)c(C)c1,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.9617514756230955,0.3662200364013107,0.24083627918477207,0.25253002734649,0.3333333333333352,0.018294303376206633,0.016986038450480235,0.4422995131902296,0.4940442851275158,0.11337718020605986
854,CCCCCCCCCCCCCBr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.8967815137279199,0.29758396465910686,0.4112371968573035,0.5470452273938824,0.3333333333333325,0.01081039610658002,0.030978477165009583,0.2932035404445908,0.3340801314364662,0.10499972626952406
855,Cc1ncsc1CCCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9641232866019646,0.3210076459016133,0.3227359941691542,0.4086424016522694,0.3333333333333282,0.02984597290713825,0.05684467057452755,0.16546897373603756,0.16235390762107466,0.14564294220431856
856,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,,,,0.9486467528284025,0.35291998225937704,0.2886128835039733,0.32802573011058267,0.33333333333332993,0.013330626599492034,0.060459322775066986,0.47390659901904003,0.5515477390687428,0.10002921780750097
857,Clc1cccc(Cl)c1N=C1NCCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9542245744285065,0.3250027898005042,0.30520540734434914,0.38199503066443136,0.33333333333333154,0.04912148322532999,0.04970709018482598,0.2513774509862305,0.23712084437972195,0.16609231060680418
858,CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.9418086879821,0.31218908307557597,0.2655747473238554,0.3477741290694134,0.33333333333333726,0.05962106314932906,0.10997612654654078,0.3979975538470822,0.40903376772089667,0.14145429718822183
859,Nc1ccc2ccccc2c1S(=O)(=O)O,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.967046568958696,0.3545503755596665,0.2761242925323833,0.31049045028974503,0.3333333333333355,0.08882342703157278,0.06319875791331869,0.24381486253357312,0.23107177974434612,0.16393243226072904
860,O=[N+]([O-])c1ccc(Cl)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9728389190190926,0.31479017190590103,0.2460322724285043,0.32027513910060507,0.3333333333333354,0.020900558660323226,0.02359321281246575,0.160399227202547,0.14298694347983026,0.1750470906470909
861,CCCCOC(O)CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891358616862074,0.2692863108406233,0.5292255665869333,0.7280712539732209,0.33333333333333537,0.02697425394803675,0.006016989468317032,0.12897429491680357,0.1778873081662373,0.0511767891668077
862,CCCCCCCCCCCCOS(=O)(=O)[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963384735296977,0.5052505805401514,0.5303449465669037,0.4484153348678169,0.3174603174603177,0.06049734062783382,0.24306789418743213,0.29701543197060476,0.3567827937717038,0.0887651414581085
863,CCCCC(CC)COS(=O)(=O)[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9688077711272083,0.5054886551461945,0.529574429581347,0.44716969478198,0.3111111111111116,0.08177336527954267,0.1599983858199992,0.22619938749650184,0.253550402648644,0.10852991346468108
864,CCOC(=O)C1=NOC(c2ccccc2)(c2ccccc2)C1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.9701739379139219,0.32078824924182575,0.29435133470521957,0.37346243698525144,0.33333333333333226,0.021125857230906226,0.028281156500174542,0.334876748536989,0.3706234519497654,0.11504035557007165
865,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,0.0,,1.0,,,0.0,,,,,1.0,1.0,0.9405003944605734,0.32597751140049064,0.24206656599538437,0.3019984540651558,0.33333333333333415,0.04941295673274473,0.04209586002787852,0.3738645270339749,0.3371544502943629,0.18922241305536094
866,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,0.0,0.0,,,,0.0,,1.0,0.0,0.0,1.0,0.0,0.9435790778320206,0.31480491156646667,0.27805755675985727,0.360244577455445,0.3333333333333338,0.026430761896606154,0.06529316757852027,0.3727134791823041,0.38531048131137746,0.1388454373880519
867,Cc1cc([N+](=O)[O-])ccc1N,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9855291990511592,0.32916720903880875,0.2658382569402834,0.3278807519162758,0.33333333333333226,0.03826382051904177,0.08069274744786718,0.15416619036960347,0.16307581245410305,0.1220685110414986
868,Cc1c(N)cccc1[N+](=O)[O-],0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9855294509145509,0.3277231853858704,0.26769983428006866,0.3319250858527129,0.3333333333333319,0.0378954970064099,0.0704976335251528,0.15416619036960347,0.16134573018184536,0.12516977535264032
869,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,,,,,,,,0.0,,0.0,,,0.9653946927294074,0.35228867028884037,0.33451332328544114,0.38608928747378424,0.3333333333333338,0.024690430499106922,0.04052287309765907,0.4069959126129382,0.4845226093125724,0.09236250572206198
870,CCCCC(=O)O[C@]1(C(=O)CO)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9485867435441384,0.313276504979614,0.29508977346992293,0.38333158534887496,0.3333333333333345,0.02865989180457955,0.05833689104318008,0.5636812563070928,0.6294512278605479,0.11441608453216234
871,CC(C)(CO)[C@@H](O)C(=O)NCCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9793678266663969,0.29626244523580525,0.358618606453206,0.48291932892613965,0.33333333333333004,0.04470250288311729,0.06079931122390344,0.22120567683809875,0.26421716888839103,0.08949912096157374
872,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952653945377804,0.3161883542456112,0.2974606079098525,0.382823564850173,0.33333333333333237,0.03125174154547724,0.063590021757554,0.5105692229515156,0.5539748329039245,0.12395497224015366
873,C/C=C(\C)C(=O)OC/C=C(\C)CCC=C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9784583568252714,0.3161922865291373,0.3218775919469027,0.4133060986234558,0.33333333333333054,0.024310005422410838,0.010481680266714656,0.26042202823736776,0.3474229242124392,0.0583988506234366
874,N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24638678943618433,0.3409967349941136,0.29568912957788196,0.35106278571453264,0.33333333333333326,0.04218768278713069,0.05314292434224202,0.7841439272751916,0.46862825635089556,0.4068592100840821
